"iso_code","location","date","FirstDate","Day","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","tests_units","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cvd_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_100k","COUNTRY","LOG_TYPE","CATEGORY","MEASURE","TARGETED_POP_GROUP","COMMENTS","SOURCE"
"CHN","China",2020-03-26,2019-12-31,87,81733,102,3291,6,56.786,0.071,2.286,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Psychological assistance and medical social work","Yes","Beijing has opened four free psychological counseling hotlines for overseas Chinese to help relieve emotional stress caused by the pandemic of novel coronavirus","NHC of the PRC"
"CHN","China",2020-03-26,2019-12-31,87,81733,102,3291,6,56.786,0.071,2.286,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Visa restrictions","Yes","China has decided to temporarily suspend the entry into China by foreign nationals holding valid visas or residence permits","NHC of the PRC"
"CHN","China",2020-03-26,2019-12-31,87,81733,102,3291,6,56.786,0.071,2.286,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Other public health measures enforced","No","Beijing to ban hunting, eating wildlife. Penalties described as ""harsh"" ","NHC of the PRC"
"CHN","China",2020-03-26,2019-12-31,87,81733,102,3291,6,56.786,0.071,2.286,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Health screenings in airports and border crossings","Yes","All inbound travelers to Shanghai to face quarantine","NHC of the PRC"
"CHN","China",2020-03-26,2019-12-31,87,81733,102,3291,6,56.786,0.071,2.286,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","International flights suspension","No","China to cut international flights.","NHC of the PRC"
"CHN","China",2020-03-27,2019-12-31,88,81827,94,3296,5,56.851,0.065,2.29,0.003,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Introduction of isolation and quarantine policies","Yes","Guangdong demands quarantine for all overseas arrivals","NHC of the PRC"
"CHN","China",2020-03-27,2019-12-31,88,81827,94,3296,5,56.851,0.065,2.29,0.003,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Health screenings in airports and border crossings","Yes","Guangdong demands nucleic acid testing for all overseas arrivals","NHC of the PRC"
"CHN","China",2020-03-27,2019-12-31,88,81827,94,3296,5,56.851,0.065,2.29,0.003,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Testing policy","Yes","All patients who went to clinics because of fever in Beijing are required to take nucleic acid tests to see if they are infected with novel coronavirus.","NHC of the PRC"
"CHN","China",2020-03-28,2019-12-31,89,81946,119,3299,3,56.934,0.083,2.292,0.002,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Introduction of isolation and quarantine policies","Yes","Zhejiang will quarantine all from overseas","NHC of the PRC"
"CHN","China",2020-03-29,2019-12-31,90,82059,113,3304,5,57.012,0.079,2.296,0.003,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Domestic travel restrictions","No","Effective on March 29, domestic airlines will be required to reduce their international routes to only one per country and cap the number of flights to and from each country to no more than one flight per week","NHC of the PRC"
"CHN","China",2020-03-30,2019-12-31,91,82157,98,3306,2,57.08,0.068,2.297,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","International flights suspension","No","require all citizens to suspend their travel plans if not necessary","NHC of the PRC"
"CHN","China",2020-03-30,2019-12-31,91,82157,98,3306,2,57.08,0.068,2.297,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Psychological assistance and medical social work","Yes","China has pledged to provide more care for children whose guardians are not around amid the novel coronavirus outbreak.","NHC of the PRC"
"CHN","China",2020-03-30,2019-12-31,91,82157,98,3306,2,57.08,0.068,2.297,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Surveillance and monitoring","Yes","All people under home quarantine in Beijing must get an overall checkup","NHC of the PRC"
"CHN","China",2020-03-31,2019-12-31,92,82241,84,3309,3,57.139,0.058,2.299,0.002,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Requirement to wear protective gear in public","Yes","Students shall always wear protective masks in the classroom as schools start to reopen","NHC of the PRC"
"CHN","China",2020-03-31,2019-12-31,92,82241,84,3309,3,57.139,0.058,2.299,0.002,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Awareness campaigns","No","New AC: Take asymptomatic COVID-19 cases seriously","NHC of the PRC"
"CHN","China",2020-03-31,2019-12-31,92,82241,84,3309,3,57.139,0.058,2.299,0.002,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Surveillance and monitoring","Yes","Volunteers for a coronavirus epidemiological survey will assist professionals in the tracking, information verification and medical observation of close contacts amid the epidemic. As of March 30, more than 300,000 volunteers for epidemic prevention and control had been recruited in Shanghai, with each volunteer contributing nearly 60 hours of service.","NHC of the PRC"
"CHN","China",2020-04-01,2019-12-31,93,82295,54,3310,1,57.176,0.038,2.3,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Surveillance and monitoring","Yes","City officials will conduct a thorough examination of those who are now undergoing home quarantine","NHC of the PRC"
"CHN","China",2020-04-02,2019-12-31,94,82395,100,3316,6,57.246,0.069,2.304,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Strengthening the public health system","Yes","Chinese embassies and consulates have distributed epidemic prevention materials including masks and ""health kits"" to overseas students in a timely manner","NHC of the PRC"
"CHN","China",2020-04-02,2019-12-31,94,82395,100,3316,6,57.246,0.069,2.304,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Surveillance and monitoring","Yes","surveillance for asymptomatic infections will be expanded to include close contacts of confirmed COVID-19 patients and asymptomatic patients, cluster outbreaks, and key areas and populations with high risk of infections","NHC of the PRC"
"CHN","China",2020-04-02,2019-12-31,94,82395,100,3316,6,57.246,0.069,2.304,0.004,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Mass population testing","Yes","China will step up targeted screening of people infected with the novel coronavirus but showing no symptoms","NHC of the PRC"
"CHN","China",2020-04-03,2019-12-31,95,82465,70,3326,10,57.294,0.049,2.311,0.007,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Border closure?","Yes","China is now implementing a movement against people who illegally cross the nation's borders or organize and transport others to do so. Illegal entrants could receive mitigated punishment, or even be exempted from punishment, if they voluntarily turn themselves in to public security organs.  Those who provide effective clues or assistance in solving an illegal entry case will get a 10,000 yuan ($1,400) award. ","NHC of the PRC"
"CHN","China",2020-04-03,2019-12-31,95,82465,70,3326,10,57.294,0.049,2.311,0.007,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Social distancing","Limit public gatherings","No","asked its residents to stay at home and avoid nonessential outings as the city works to prevent a rebound in the outbreak.","NHC of the PRC"
"CHN","China",2020-04-04,2019-12-31,96,82527,62,3330,4,57.337,0.043,2.314,0.003,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-05,2019-12-31,97,82575,48,3333,3,57.371,0.033,2.316,0.002,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-06,2019-12-31,98,82642,67,3335,2,57.417,0.047,2.317,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Governance and socio-economic measures","Economic measures","Yes","The General Administration of Customs will confiscate illegal income and severely punish manufacturers exporting low-quality, defective and counterfeit medical goods to ensure the quality of the country's foreign trade","NHC of the PRC"
"CHN","China",2020-04-06,2019-12-31,98,82642,67,3335,2,57.417,0.047,2.317,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Border closure?","No","Yunnan province restricts border crossings into China","NHC of the PRC"
"CHN","China",2020-04-07,2019-12-31,99,82698,56,3335,0,57.456,0.039,2.317,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Strengthening the public health system","No","The Chinese government will ramp up efforts from various departments to accelerate the process of exporting crucial medical supplies to the world","NHC of the PRC"
"CHN","China",2020-04-07,2019-12-31,99,82698,56,3335,0,57.456,0.039,2.317,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Additional health/documents requirements upon arrival","Yes","Chinese passengers who are going to fly from 26 countries to China are required to submit their health information prior to boarding the plane.   Passengers who take the flights between April 8 and April 22 should report the related information every day ahead of their flights. Passenger who plan to fly after April 22 need to report the information daily for two weeks before boarding","NHC of the PRC"
"CHN","China",2020-04-07,2019-12-31,99,82698,56,3335,0,57.456,0.039,2.317,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Testing policy","Yes","East China's Zhejiang province announced it will carry out necessary nucleic acid and serum tests on inbound personnel coming from Wuhan in the future 14 days.","NHC of the PRC"
"CHN","China",2020-04-08,2019-12-31,100,82784,86,3337,2,57.516,0.06,2.318,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Phase-out measure","Public health measures","Introduction of isolation and quarantine policies","Yes","Urging elderly care providers in low-risk areas to restore their services, the guideline noted that a 14-day quarantine will not be required among elderly people or staff within the area before their entrance","NHC of the PRC"
"CHN","China",2020-04-08,2019-12-31,100,82784,86,3337,2,57.516,0.06,2.318,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Testing policy","Yes","5-shield system: checkpoints, medical observation and isolation at designated venues, community screening, fever clinics and treatment at hospitals,","NHC of the PRC"
"CHN","China",2020-04-08,2019-12-31,100,82784,86,3337,2,57.516,0.06,2.318,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Phase-out measure","Movement restrictions","Domestic travel restrictions","Yes","Wuhan lifted outbound travel restrictions on April 8","NHC of the PRC"
"CHN","China",2020-04-08,2019-12-31,100,82784,86,3337,2,57.516,0.06,2.318,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Testing policy","Yes","The Shanghai Municipal Health Commission has encouraged and supported local enterprises to subject employees returning from Wuhan, Hubei province to nucleic acid testing ","NHC of the PRC"
"CHN","China",2020-04-09,2019-12-31,101,82870,86,3339,2,57.576,0.06,2.32,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-10,2019-12-31,102,82925,55,3340,1,57.614,0.038,2.321,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-11,2019-12-31,103,83004,79,3343,3,57.669,0.055,2.323,0.002,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-12,2019-12-31,104,83097,93,3343,0,57.733,0.065,2.323,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Testing policy","Yes","All arrivals to Beijing who need to stay at hotels must provide a nucleic acid test certificate from April 12","NHC of the PRC"
"CHN","China",2020-04-13,2019-12-31,105,83209,112,3345,2,57.811,0.078,2.324,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Testing policy","Yes","South China's Guangdong Province has demanded all school staff undergo nucleic acid tests before resuming work","NHC of the PRC"
"CHN","China",2020-04-13,2019-12-31,105,83209,112,3345,2,57.811,0.078,2.324,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Movement restrictions","Surveillance and monitoring","Yes","New non-compliance measures to be taken against foreigners not complying. The administration made the statement on its website over the weekend, saying foreigners in China should promptly register their accommodations and comply with the identification inspection by public security departments.The statement came after several recent incidents involving foreigners refusing to wear masks or cooperate with China's epidemic control measures sparked public outcry.","NHC of the PRC"
"CHN","China",2020-04-13,2019-12-31,105,83209,112,3345,2,57.811,0.078,2.324,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,"China","Introduction / extension of measures","Public health measures","Health screenings in airports and border crossings","No","Chinese authorities are strengthening containment measures to identify asymptomatic cases of novel coronavirus disease (COVID-19) at border ports and block the spread of the disease, a customs official said on April 13. Stricter health measures have been taken at air, sea and land ports.","NHC of the PRC"
"CHN","China",2020-04-14,2019-12-31,106,83303,94,3345,0,57.876,0.065,2.324,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-15,2019-12-31,107,83352,49,3346,1,57.911,0.034,2.325,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-16,2019-12-31,108,83402,50,3346,0,57.945,0.035,2.325,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-17,2019-12-31,109,83754,352,4636,1290,58.19,0.245,3.221,0.896,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-18,2019-12-31,110,83785,31,4636,0,58.211,0.022,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-19,2019-12-31,111,83803,18,4636,0,58.224,0.013,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-20,2019-12-31,112,83817,14,4636,0,58.234,0.01,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-21,2019-12-31,113,83849,32,4636,0,58.256,0.022,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-22,2019-12-31,114,83864,15,4636,0,58.266,0.01,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-23,2019-12-31,115,83876,12,4636,0,58.275,0.008,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-24,2019-12-31,116,83884,8,4636,0,58.28,0.006,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-25,2019-12-31,117,83899,15,4636,0,58.291,0.01,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-26,2019-12-31,118,83909,10,4636,0,58.298,0.007,3.221,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-27,2019-12-31,119,83912,3,4637,1,58.3,0.002,3.222,0.001,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-28,2019-12-31,120,83938,26,4637,0,58.318,0.018,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-29,2019-12-31,121,83940,2,4637,0,58.319,0.001,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-04-30,2019-12-31,122,83944,4,4637,0,58.322,0.003,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-01,2019-12-31,123,83956,12,4637,0,58.33,0.008,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-02,2019-12-31,124,83959,3,4637,0,58.332,0.002,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-03,2019-12-31,125,83961,2,4637,0,58.334,0.001,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-04,2019-12-31,126,83964,3,4637,0,58.336,0.002,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-05,2019-12-31,127,83966,2,4637,0,58.337,0.001,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-06,2019-12-31,128,83968,2,4637,0,58.339,0.001,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-07,2019-12-31,129,83970,2,4637,0,58.34,0.001,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-08,2019-12-31,130,83976,6,4637,0,58.344,0.004,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-09,2019-12-31,131,83976,0,4637,0,58.344,0,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-10,2019-12-31,132,83991,15,4637,0,58.354,0.01,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"CHN","China",2020-05-11,2019-12-31,133,84010,19,4637,0,58.368,0.013,3.222,0,NA,NA,NA,NA,"",1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,NA,4.34,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-02-27,2020-02-27,1,1,1,0,0,0.184,0.184,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-02-28,2020-02-27,2,4,3,0,0,0.738,0.553,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-02-29,2020-02-27,3,6,2,0,0,1.107,0.369,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-01,2020-02-27,4,15,9,0,0,2.767,1.66,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-02,2020-02-27,5,19,4,0,0,3.505,0.738,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-03,2020-02-27,6,25,6,0,0,4.611,1.107,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-04,2020-02-27,7,33,8,0,0,6.087,1.476,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-05,2020-02-27,8,56,23,0,0,10.33,4.243,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,"Norway","Introduction / extension of measures","Public health measures","Awareness campaigns","Yes","Materials developed in multiple languages (16.03.2020) and for specific at-risk groups","Norwegian Institut of Public Health"
"NOR","Norway",2020-03-06,2020-02-27,9,86,30,0,0,15.864,5.534,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-07,2020-02-27,10,113,27,0,0,20.844,4.98,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-08,2020-02-27,11,147,34,0,0,27.116,6.272,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-09,2020-02-27,12,169,22,0,0,31.174,4.058,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-10,2020-02-27,13,192,23,0,0,35.416,4.243,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"NOR","Norway",2020-03-11,2020-02-27,14,277,85,0,0,51.095,15.679,0,0,NA,NA,NA,NA,"",5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,NA,NA,NA,NA,NA,NA,NA
